Date,Open,High,Low,Close,Adj Close,Volume
2020-11-30,278.000000,280.149994,275.790009,280.140015,274.243103,1312900
2020-12-01,285.000000,286.000000,279.269989,283.179993,277.219086,1259700
2020-12-02,281.690002,282.500000,273.869995,273.880005,268.114868,1373200
2020-12-03,274.380005,275.200012,266.070007,267.250000,261.624420,2035600
2020-12-04,267.010010,273.850006,264.630005,273.760010,267.997406,1587100
2020-12-07,274.480011,276.429993,268.160004,269.179993,263.513794,1114200
2020-12-08,269.000000,270.040009,267.100006,268.230011,262.583801,1358500
2020-12-09,269.380005,271.609985,267.859985,270.570007,264.874542,1038100
2020-12-10,269.209991,270.220001,266.690002,268.820007,263.161346,1065000
2020-12-11,266.589996,268.630005,265.700012,267.359985,261.732056,751800
2020-12-14,269.079987,270.329987,265.320007,265.399994,259.813354,894200
2020-12-15,270.100006,272.070007,268.059998,270.010010,264.326355,1655400
2020-12-16,270.049988,271.070007,267.399994,268.899994,263.239655,1154900
2020-12-17,269.989990,271.429993,268.500000,268.600006,262.946014,940000
2020-12-18,267.619995,270.459991,265.320007,269.549988,263.875977,2605100
2020-12-21,265.369995,266.570007,260.609985,264.489990,258.922485,1387100
2020-12-22,264.010010,264.679993,261.609985,264.010010,258.452637,1266900
2020-12-23,266.040009,268.980011,265.000000,266.250000,260.645477,840500
2020-12-24,266.079987,268.359985,265.130005,268.350006,262.701294,227600
2020-12-28,271.519989,272.600006,268.399994,268.600006,262.946014,630600
2020-12-29,271.170013,274.369995,267.380005,268.730011,263.073273,777200
2020-12-30,269.980011,273.000000,269.410004,271.100006,265.393372,611300
2020-12-31,269.420013,273.579987,268.299988,273.220001,268.797363,795600
2021-01-04,275.390015,276.470001,267.170013,268.200012,263.858643,1286200
2021-01-05,268.250000,283.480011,268.250000,282.390015,277.818939,1882400
2021-01-06,283.000000,293.250000,282.720001,289.970001,285.276245,1883700
2021-01-07,289.559998,290.500000,283.839996,285.290009,280.672028,1147900
2021-01-08,286.350006,287.829987,281.350006,285.739990,281.114716,1229700
2021-01-11,284.570007,286.299988,281.899994,283.130005,278.546967,751300
2021-01-12,283.130005,283.920013,280.250000,283.059998,278.478088,1097400
2021-01-13,283.839996,292.380005,283.839996,290.670013,285.964905,1608800
2021-01-14,290.869995,291.890015,285.970001,286.250000,281.616425,1108100
2021-01-15,284.779999,288.380005,281.679993,286.910004,282.265778,1908600
2021-01-19,289.929993,289.989990,283.700012,285.660004,281.036011,1368200
2021-01-20,287.329987,288.779999,286.220001,286.559998,281.921448,692500
2021-01-21,286.500000,287.410004,281.760010,282.609985,278.035370,918500
2021-01-22,281.380005,287.359985,281.000000,283.600006,279.009369,791200
2021-01-25,283.269989,283.649994,276.420013,279.019989,274.503479,1129700
2021-01-26,279.959991,281.809998,277.950012,277.989990,273.490143,962500
2021-01-27,274.950012,274.959991,266.670013,269.980011,265.609802,1124500
2021-01-28,273.670013,279.000000,270.000000,275.859985,271.394653,982800
