Date,Open,High,Low,Close,Adj Close,Volume
2016-11-30,44.790001,44.900002,43.939999,43.980000,42.181698,2238600
2016-12-01,44.080002,44.099998,42.919998,43.209999,41.443176,2823100
2016-12-02,43.270000,44.090000,43.270000,44.029999,42.229649,2153200
2016-12-05,44.209999,44.689999,44.209999,44.529999,42.709202,2495000
2016-12-06,44.580002,44.900002,44.200001,44.840000,43.006531,1136700
2016-12-07,44.560001,44.990002,44.110001,44.990002,43.150406,1815200
2016-12-08,44.990002,45.830002,44.770000,45.799999,43.927277,1848400
2016-12-09,45.910000,46.320000,45.849998,46.299999,44.406830,1937500
2016-12-12,46.180000,46.750000,46.110001,46.139999,44.253380,1851500
2016-12-13,46.310001,46.610001,46.160000,46.389999,44.493153,1734700
2016-12-14,46.430000,46.790001,46.000000,46.139999,44.253380,2044100
2016-12-15,46.080002,46.770000,45.919998,46.560001,44.656208,1338900
2016-12-16,46.610001,46.919998,45.810001,45.910000,44.032772,2103200
2016-12-19,45.889999,46.220001,45.360001,45.430000,43.572414,1084200
2016-12-20,45.750000,46.310001,45.540001,46.209999,44.320518,1552400
2016-12-21,46.209999,46.360001,45.860001,46.040001,44.157475,1652300
2016-12-22,45.930000,46.130001,45.799999,45.970001,44.090328,968300
2016-12-23,46.080002,46.230000,45.930000,46.200001,44.310925,727700
2016-12-27,46.369999,46.660000,46.320000,46.509998,44.608242,1535500
2016-12-28,46.509998,46.700001,45.680000,45.720001,43.850548,1177300
2016-12-29,45.680000,46.000000,45.570000,45.639999,43.900574,891000
2016-12-30,45.759998,45.820000,45.380001,45.560001,43.823616,1216100
2017-01-03,45.930000,46.750000,45.740002,46.490002,44.718170,1739600
2017-01-04,46.930000,47.380001,46.820000,47.099998,45.304928,1821300
2017-01-05,47.049999,47.070000,46.360001,46.540001,44.766270,1503700
2017-01-06,46.630001,48.070000,46.560001,47.990002,46.161007,2883400
2017-01-09,48.009998,48.560001,47.910000,48.139999,46.305294,2575300
2017-01-10,48.340000,48.540001,47.820000,48.099998,46.266819,1560500
2017-01-11,48.029999,49.480000,47.950001,49.250000,47.372978,5624300
2017-01-12,48.900002,48.900002,47.980000,48.520000,46.670803,3276900
2017-01-13,48.599998,48.849998,48.410000,48.689999,46.834328,1568500
2017-01-17,48.369999,48.720001,48.180000,48.320000,46.478424,1938800
2017-01-18,48.669998,48.730000,48.000000,48.250000,46.411098,1523500
2017-01-19,48.040001,48.090000,47.509998,47.639999,45.824345,1346100
2017-01-20,47.830002,47.930000,47.410000,47.619999,45.805107,1701700
2017-01-23,47.599998,47.830002,47.230000,47.389999,45.583874,2013900
2017-01-24,47.770000,48.209999,47.049999,47.349998,45.545399,2741900
2017-01-25,47.599998,48.419998,47.410000,48.410000,46.564995,3073200
2017-01-26,48.419998,48.430000,47.919998,48.169998,46.334141,1895400
2017-01-27,48.320000,48.830002,48.299999,48.650002,46.795853,1527800
2017-01-30,48.480000,48.549999,47.389999,47.669998,45.853195,2266500
2017-01-31,48.040001,49.150002,48.009998,48.970001,47.103668,2552600
2017-02-01,48.930000,49.810001,48.680000,49.259998,47.382603,2244600
2017-02-02,48.880001,49.000000,48.470001,48.900002,47.036324,1352200
2017-02-03,49.090000,49.470001,49.060001,49.380001,47.498032,1191800
2017-02-06,49.130001,49.380001,48.959999,49.270000,47.392220,952100
2017-02-07,49.419998,49.779999,49.259998,49.639999,47.748116,2170700
2017-02-08,49.369999,50.029999,49.230000,49.930000,48.027061,2107100
2017-02-09,49.930000,50.799999,49.930000,50.470001,48.546486,2557700
2017-02-10,50.509998,50.590000,50.020000,50.360001,48.440689,2092500
2017-02-13,50.630001,50.889999,50.419998,50.520000,48.594582,1568300
2017-02-14,50.240002,50.680000,50.090000,50.389999,48.469536,3546900
2017-02-15,51.139999,51.840000,50.619999,51.619999,49.652653,5724500
2017-02-16,51.680000,51.680000,50.560001,50.840000,48.902382,2550400
2017-02-17,50.650002,51.639999,50.580002,51.630001,49.662285,2195500
2017-02-21,51.660000,51.799999,51.169998,51.349998,49.392952,2037000
2017-02-22,51.310001,51.720001,51.189999,51.340000,49.383327,1632400
2017-02-23,51.439999,51.599998,51.200001,51.470001,49.508385,1006900
2017-02-24,51.380001,51.830002,51.330002,51.740002,49.768089,1612700
2017-02-27,51.740002,51.939999,51.459999,51.660000,49.691128,1195100
2017-02-28,51.520000,51.650002,51.230000,51.299999,49.344856,1417800
2017-03-01,51.619999,52.259998,51.619999,52.040001,50.056648,2026600
2017-03-02,52.040001,52.080002,51.330002,51.380001,49.421803,1706400
2017-03-03,51.380001,52.040001,51.150002,51.980000,49.998943,1824400
2017-03-06,51.639999,51.820000,51.180000,51.250000,49.296761,1883700
2017-03-07,51.060001,51.450001,50.860001,51.209999,49.258289,2233600
2017-03-08,51.259998,51.570000,50.950001,51.410000,49.450657,1517600
2017-03-09,51.419998,51.580002,51.130001,51.430000,49.469894,1259400
2017-03-10,51.689999,52.360001,51.480000,52.150002,50.162464,1860500
2017-03-13,52.139999,52.459999,51.990002,52.450001,50.451031,1376200
2017-03-14,52.220001,52.259998,51.959999,52.209999,50.220169,1203400
2017-03-15,53.310001,54.820000,53.020000,54.099998,52.038143,4118000
2017-03-16,53.430000,54.049999,52.830002,53.049999,51.028149,2676900
2017-03-17,53.060001,53.529999,52.919998,53.310001,51.278252,1936900
2017-03-20,53.310001,53.630001,53.000000,53.150002,51.124355,1221400
2017-03-21,53.279999,53.730000,52.480000,52.660000,50.653027,1492700
2017-03-22,52.790001,53.470001,52.650002,53.130001,51.105106,1257100
2017-03-23,53.040001,53.779999,52.720001,53.180000,51.153198,1717900
2017-03-24,54.049999,54.049999,52.840000,53.080002,51.057011,2015300
